,Postal_Code,Latitude,Longitude,Admin_Code3,Nearest_Centroid_ID,Distance_to_Centroid
27110,33111,43.147,-6.0967,33072,3307201001,1175.3825290470056
27111,17300,41.6742,2.7904,17023,1702302001,175.22375971644007
27112,33756,43.5054,-6.8239,00nan,3302301003,1507.9176711603986
27113,17162,41.9669,2.7502,17020,1702001003,1245.4915732961592
27114,25593,42.3594,1.0808,25208,2520801001,5709.560248011759
27115,33191,43.3804,-5.9266,33054,3305401002,3275.8558559041608
27116,27818,43.0,-8.3833,27065,1506002001,2630.2513066966458
27117,27797,43.2072,-7.0694,27051,2701802001,2708.7581551249286
27118,12319,40.662,-0.0193,12037,1203701001,5322.046564185541
27119,32170,42.45,-8.0533,32002,3200201002,10435.895375485174
27120,27662,42.7975,-7.2865,27012,2702601003,2026.050600414751
27121,32643,42.0167,-7.85,32062,3206201001,512.7080462555384
27122,15166,43.339,-8.2639,15008,1500801002,2118.329718428896
27123,15688,43.1063,-8.4458,15060,1506001002,9919.805056996409
27124,09592,42.631,-3.4914,09001,900101001,7872.294576010246
27125,15705,42.8805,-8.5457,15078,1507805001,163.0688605834295
27126,25516,42.3786,0.9651,25161,2516101001,13389.184695499025
27127,41500,37.3379,-5.8395,41091,4109109018,6777.567772426771
27128,16152,40.2237,-1.7436,16107,1610701001,8469.01304067568
27129,47676,42.0589,-5.2357,47229,4722901001,918.9763866639407
27130,20260,43.1068,-2.1109,20005,2000501001,1208.112562642985
27131,19391,40.7919,-1.8291,19079,1907901001,3683.8128889337554
27132,30609,38.1163,-1.3004,30009,3000901005,8.76935694099382
27133,15563,43.55,-8.0167,15049,1504901001,1067.2140492293515
